,T0,T2,T3,T4,T5,T6,T8,T11,T13,T15,T16,T21,T23,T7,T10,T14,T12,T20,T24,T18,T19,T22,T1,T17,T9,T25,T26,T27,T30,T32,T33,T35,T36,T37,T38,T42,T43,T45,T47,T49,T34,T44,T46,T28,T31,T41,T29,T39,T48,T40,T50,T52,T54,T55,T59,T62,T64,T68,T70,T71,T73,T51,T61,T63,T66,T69,T65,T60,T72,T67,T58,T53,T56,T57,T74,T75,T76,T77,T80,T81,T82,T83,T85,T87,T89,T90,T91,T92,T93,T95,T99,T79,T97,T88,T78,T96,T94,T86,T98,T84,T100,T101,T103,T104,T105,T106,T110,T112,T113,T115,T116,T118,T119,T121,T122,T123,T124,T102,T107,T111,T117,T108,T114,T120,T109,T125,T126,T130,T133,T135,T137,T139,T142,T145,T149,T132,T140,T141,T146,T147,T127,T131,T138,T143,T128,T134,T148,T136,T129,T144,T150,T151,T152,T153,T155,T158,T159,T160,T163,T164,T166,T169,T171,T173,T161,T165,T167,T156,T157,T168,T174,T154,T162,T172,T170,T175,T176,T177,T179,T181,T183,T187,T190,T192,T193,T194,T199,T178,T182,T184,T185,T186,T198,T191,T180,T189,T196,T195,T197,T188,cost
M52,0.7749640767705159,,0.9713921003583506,0.9337120872244908,0.9338903173501989,0.7537635635104923,0.8030827095519955,0.896196013081863,,0.880809641780905,0.825211721213379,,,,,,0.9561252478887661,0.7032977286798892,0.7808794878920913,,0.7477774389746872,0.7483030055003791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.43854423990095
M82,0.8562927536075494,0.8898365546777853,0.8788670243059987,0.7625831999196275,,0.8045731880441023,0.7559999940422303,0.7076812677947376,,0.8917009282337505,0.8395687532980259,0.9464407656247315,,0.8148679889023664,,0.8388085715410438,0.9471044271192108,0.7279006869184234,0.7566080079437929,,0.7648295280003352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.60687581713202
M5,0.7233652350843539,,0.7965118327960925,0.7618782374187482,0.8215388067526017,0.743768544725147,0.8931036234815022,0.744838392620062,0.9112890412935053,0.7004842344801945,0.8019346901357851,0.7781543458728652,,0.80586192627965,,,,0.9624802127966383,,,0.9744085580998075,0.8135433259641635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.754095628681185
M96,0.9190418168122334,0.8311851960416221,0.9616373678503762,0.7193715733228419,0.8121486341595572,,0.7192633682333835,0.7646466442273631,,0.9571808877421576,0.7098128078612709,0.9224085096988413,,0.7148880761633554,,,0.8031252324939843,0.8483267798649717,0.7393785606336398,,,,,0.978428046647102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.17767355240885
M72,0.936004476855574,,0.9076672449017293,0.8304511924913818,0.7970117501248308,0.8048961339225996,0.7344194810150132,0.7154149412532391,,0.898927205198027,,0.8467842702988972,,,,,0.8025197220507488,0.7782094512496669,,0.7353199220110218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.89921153256032
M183,0.7857302445372745,,0.8699087885492659,0.9466277368984561,0.727579009847363,0.7773025438539484,0.8049889832419697,0.9254226143245743,,0.8228824430048282,0.7060933647410259,0.9625189483928974,0.8859321140165541,,,0.7064220567203989,0.74588041332683,,0.9027639769920437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.360826072765114
M30,0.888475117952904,,0.9477371266173782,0.8682309039124458,,0.9102712144337911,0.8071349625266112,0.911489367670769,,,0.8627501992749969,0.9521281079990697,,,,0.8461798227902239,0.7695549533019214,0.7193868940013876,0.8698609431703666,,,,0.7813026060858062,0.7146741291120305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.588847096739737
M174,0.7426721611781604,,0.8978099294099322,0.7395507257578287,0.9572340394349987,,0.8718814389731475,0.7276238925021161,0.8398318397678584,0.894379151377069,0.8720856991478391,0.971805718354434,,,,0.7453512976107804,,,0.9681735341674317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.90346925346468
M124,0.8384053509782817,,0.9370031333809674,0.7641311234491894,0.9269498827675969,,0.7806643415844562,0.7235679865577384,0.9082654816184776,0.8844453623092571,0.8421657153991041,,,0.908548474844663,,0.9102717930157875,,0.9111588532598189,0.771395156887668,,,0.7706722548664848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0256517064107
M169,0.7583052220861106,0.973054243997689,0.8227177322333997,0.7960979982779424,0.9623797051089286,0.8931642459418271,0.8506279769149099,0.8892448799355978,,0.9442380029626305,0.8978559263733884,0.7139985639008433,,,,0.8503271658327335,0.8633953824877921,0.8779583138870787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.614852978509894
M64,0.8880916279203233,,0.9498419651082666,0.8239139529140674,,0.9379942487973263,0.9004975217263258,0.7461870733003498,0.7161024766046906,0.9359597241930021,0.8161572561883069,0.8113087404775954,0.9162336899427794,0.7045479492695772,,,0.8430245555984844,,,,0.9714502531963732,0.8461450659926804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.048128635922836
M97,0.932009620379926,0.7777967946448165,0.9114446217627876,0.8913514612329896,0.8907085457074772,,0.8151580121917306,0.7076466038684617,0.8240296001900606,0.913863852287851,0.7004151464515557,0.9378948782483932,0.902460403974038,0.7764121984890405,,0.8231488685292375,0.8193560600759668,,0.8725132160321168,0.8517460032306797,,0.8797470419531103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.60637247395383
M180,0.7834936486952762,,0.8192812472094271,0.7254459724381536,,,0.830489704706872,0.9607013392445782,,,,0.8895782145822462,,0.7487164277279128,,,,,,,,0.8438509776103181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18487391281059
M58,0.8582595258519667,,0.7842016554155302,0.9443520282126049,0.7918002059482303,,0.7320987069655263,0.8026271913315504,0.9100354266362873,0.7731486689998455,0.8774585497849234,0.9322464453796304,0.9436418498654959,,,0.7463101679245538,0.8924661434603496,,0.794680381536168,,,0.8488971056961192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.73072052690516
M9,0.8036300230787434,,0.7838001784864974,0.9725677947985313,0.9000656648985125,0.8369167434206087,0.8409200953817755,0.7534607547326008,0.7189618032509715,0.8437161895160741,0.7388421151448696,0.7554208550753284,,0.97659973574891,,0.7276237876158214,0.733289193081331,0.8023322301809053,,0.7745722304547016,,0.7071827807709222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.750296023343726
M14,0.9209826476945182,,0.9635550549354367,0.7490563651310397,0.8274347928734488,0.7591053219660776,0.8057699660287382,0.7152626833842859,,0.8719400122818737,0.8735541019674007,0.8820361470062281,0.7509895936575881,0.8820160908069246,,0.9654801281642812,0.7265910885119351,,0.9794134172884092,,,,,0.8818507414771798,0.8531063356805904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.32007122034776
M126,0.7965170485880697,,0.7589452396249785,0.9188141199155537,0.7694627000530584,0.9534735603275591,,0.7676561326510991,,0.8845372749182271,,0.9009855037035134,,0.9458856669662641,,,0.9054031074030897,0.8029300935453456,0.7565185918828452,,,0.7701717171899515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0613250812805415
M71,0.9460937957857671,,0.7719825858296123,0.7751749426308773,,,,0.874098060487959,,0.7121555253859122,0.7000899576425701,0.7468970602462521,,0.7774543488740295,,,0.7931007794257484,0.9343122135453724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.29646804494894
M198,0.8020184068637786,0.8482376476435639,0.8300102349828635,0.8854472280717205,,0.7717774849785604,0.9049919229339567,0.8142731969417889,,0.9004729569239629,0.8532080104322745,0.7770018750615354,,,,0.7144213650449913,,0.93223688555617,0.9047405776951519,,,0.8580407941919175,,0.7645511015347313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.37566059405498
M36,0.8774003563424639,0.760456259171318,,0.8424835001695488,,0.8995292960900818,0.8819224376560983,0.8247004808042043,,0.8010237691065369,0.7090250748576588,0.7678287353434186,,0.7078775356418341,,,0.8379142204069738,0.9073654946188509,0.7883716593149611,0.7274420277769001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.880751980887325
M177,0.9399574728320753,0.728673910408178,0.7462645371030224,0.8788799894450124,0.8588060012609923,0.7934341913266357,0.8831367407216509,0.7504438080190691,0.7972753277362054,,,0.7251025545382765,0.9777453307467758,0.7212036692783125,,,0.8126378004378583,0.8093722127784085,0.9156310913394782,0.9221970110176437,,0.7364677977344073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.330355552749246
M11,0.7088265149495655,,0.8020015069484906,0.7160326043394698,0.8096769950479982,0.9649340945048319,0.9702926287281993,0.9243730159313688,,0.8584861850871698,0.9652739453596086,0.7781585741466902,,,,,0.9637926574160047,0.9314958836173373,,,0.895061053942872,0.7717054396447309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.030662774114742
M154,0.9675916711777098,,0.8356007869726951,0.818014680478891,0.9170546808799032,0.8129425572848363,0.9039313328262952,0.7405481141044367,,0.8097726176496022,,,,0.7970977024770715,,0.756142042578675,,0.9661647395343199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.835220484748085
M13,0.8509592046091816,,0.9057252042871411,0.7301928382078006,0.9775134878061622,,0.8985446913524358,0.7391689330754891,,0.7686829633028848,0.7916256848133316,0.9705250598804509,0.9554126568220538,0.8961949102632305,,0.8411079051874448,0.8286911004394836,,0.9564306727677165,0.954273656687348,,0.8623909702581232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.65395628791069
M147,0.944019331397274,0.807994939591929,0.7445147085061139,0.7235925555161378,,0.7127065781557459,0.8218452972709704,0.8700985313970334,0.8440188892381927,0.7942576588465434,0.9088425526467443,0.8575374315995342,0.8080210752706249,,,0.7979291288532286,0.7583012817122949,0.7335908210778331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.49159646059385
M151,0.8299124844269972,0.7984047426786696,,0.811891283773426,,0.8274373705405851,0.9332185950191585,0.9760144061998622,,0.8768601153867195,0.7616312231941254,0.9694530730298144,,,,0.7626650459580706,0.7241525823893382,0.8584947817435725,0.938808798319271,,,,0.8689195407394864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48202117389847
M27,0.7874881886404057,,,0.9672016658096636,0.9465813181569424,0.7177079205972933,,0.7744421968723219,,0.9189601223164768,0.8529078171615501,0.7238571184876227,,0.9263870640409565,,,0.7317188051227734,0.7610427015476788,0.8661895884692143,,,0.8329131949801015,,0.876896526799688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15222336851648
M120,0.8855907026888074,,0.8772603382129149,0.8358384706740416,0.7567327661707991,,0.9172289019199498,0.8397032721595126,,0.9134860061330081,0.7334142043561598,0.7206748054447834,,,,0.7715143352105596,,,,0.856436495175748,0.7316758391049207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2483388460889
M54,0.7003786879417493,0.8564728717127388,,0.8936071737793148,0.8939965496777813,,0.849735256951337,0.9679017010544702,,0.7325079337883684,0.8805185542979678,0.924896302317088,,,,0.8125617785295141,,0.8815952864378583,0.7165233690053665,0.7788961268513347,,0.9490509193421163,,0.8309151095818997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.240799087911384
M25,0.7948885045582458,0.7700936745622062,0.8462924814128715,0.9223630436640384,0.7153359411132107,0.9442024048844575,,0.9790836761999065,,0.919167727625808,0.9129936809774588,0.9315875227271699,,0.9663894871377631,,,0.7649812417307429,,,,,0.958518384927981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.38465709834341
M103,0.9741940318945219,0.8607942333980247,0.8699330408382671,0.9073917588826873,0.8015148173716123,,0.763785641560261,0.9526628235018564,,0.8782193028836511,,0.9558777025187922,0.8386188937496873,,,0.7581130493391629,,,0.7534935274643286,0.9747832772578567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.494954375853982
M19,0.8793609799913471,,0.9173220146082526,0.7126818677913931,,,0.7241500009525248,0.897699782735171,,0.775603465375539,,,,,,,0.9529912516478067,0.7100678971316756,,0.8901808533953066,,,,0.7189559266004868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.91238584712436
M59,0.9759058316616375,,0.7012082699109381,0.9664505083811016,0.7478032953379266,,0.7260237777531477,0.8314403787283782,,0.7419658750618704,0.8896996144327097,0.9024009621773084,,,,,0.9497916346620306,0.837630816553889,,,,0.9505905006465649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84784016402536
M22,0.843731746359854,,0.7874339247222512,0.9441194180511,0.899962762848756,,0.734454220570437,0.7714131678428089,0.7390798443738064,0.8544547886787599,0.7422647194884455,0.9378839218845978,0.874220310928608,,,0.939257476032047,0.720605090877552,0.9357448453575665,0.8544860005599055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.21850144743941
M110,0.918275860772438,0.7453979006431193,0.8008466867532681,0.8314669095903,0.8840706727618187,,0.8994335938826598,0.7778730835559154,0.7572971517424698,,,0.754004576063121,0.7456696822024361,,,,0.9631572991514049,0.8450099461999004,,,,,,0.7877589343522486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.75403000211235
M20,0.7620846080883075,,0.8578656860879614,0.7480061820224262,0.9305621199525362,0.9798188546797563,0.920263680355264,0.8569337014714165,,0.969565606578988,0.9675625303192168,,,0.753639158089497,,0.9719265878614695,,0.9025366752277548,,,0.916909690221902,,0.8946215772715721,0.7740484859497606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.194799289955427
M187,0.9578200967411575,0.8016050157105831,0.8498653765681201,0.8580282815905216,0.784869768335978,0.8711359134042578,0.9492874097248539,0.7430039402067118,,0.9792848777689203,0.9735941735235227,,,,,,,0.7200791464933651,,,0.7379624915518987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.73223119146945
M188,0.8596183867568847,0.7655114516158621,,0.800853904149328,,0.9044435805868527,,0.8872619393054928,,0.7118253074679043,0.7393730876291451,0.941536884038877,0.94608345362748,0.8503393506912501,0.7122074955656299,0.9777518934250855,0.7348792482035112,,,,0.7086891431254633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.05129937399982
M113,0.9565787211089513,,0.8962295978642003,0.8045785557604408,0.9590899562980107,0.9072961930317351,0.7262776659297,0.9435453103782576,,0.7017391465189792,0.9496602058703761,0.7717133924677343,0.7181455307159993,0.9136811808237663,,,0.7065241546471054,0.9555726372472183,,,,0.975995796695454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.91072524213443
M170,0.7988431947959767,0.7302079879574372,0.9284419999703858,0.8954197445324809,,0.8694830389396965,0.9704912604626608,0.9592900891667782,,0.7122772103136886,,,0.8255293317260104,0.8078036009247569,,,,0.7246112836023166,0.7721258211377005,,0.922979625574118,,,0.7196038765574595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8091408594031755
M38,0.8191126709851781,0.9156370009088648,0.707130326486469,0.8762830966360408,0.9259382406185106,0.8796125917951481,0.8600674057293065,0.7538194934412007,0.9293983670638373,0.8987496188022486,0.8130955176035897,0.8709517815994444,,0.7440384775321673,,0.7722832194684799,0.842509153528088,0.9545272968393993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.494371463916018
