,T0,T1,T3,T4,T5,T6,T7,T8,T9,T10,T14,T16,T22,T24,T13,T20,T21,T2,T18,T19,T11,T12,T15,T17,T23,T25,T26,T27,T28,T29,T33,T34,T36,T37,T39,T42,T45,T48,T31,T38,T46,T35,T40,T49,T32,T41,T47,T43,T44,T30,T50,T52,T53,T54,T59,T60,T61,T62,T64,T68,T71,T72,T70,T74,T66,T67,T73,T57,T51,T65,T56,T69,T55,T58,T63,T75,T79,T80,T83,T84,T87,T89,T90,T91,T92,T93,T95,T96,T98,T77,T81,T85,T99,T76,T82,T88,T94,T78,T97,T86,T100,T102,T103,T105,T106,T111,T113,T115,T116,T119,T122,T124,T101,T104,T117,T120,T107,T114,T123,T108,T112,T110,T121,T109,T118,T125,T126,T127,T131,T132,T133,T136,T139,T142,T145,T147,T148,T129,T134,T135,T141,T143,T149,T130,T128,T138,T146,T137,T140,T144,T150,T151,T153,T154,T157,T158,T159,T160,T161,T164,T165,T166,T170,T174,T162,T163,T167,T169,T173,T155,T171,T172,T152,T168,T156,T175,T176,T177,T178,T179,T186,T188,T189,T190,T192,T193,T196,T197,T198,T180,T181,T187,T191,T184,T194,T199,T182,T183,T185,T195,cost
M61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7669687041840327,0.8387426780860955,0.7228610846397998,,,0.8604635012288158,0.770161173133804,0.8240000619320895,0.7798712018284183,0.8030176690946392,0.911953363216795,0.9166773961341632,,,0.7890816906415163,,0.8550502862346495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.95217868868029
M127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8337706260288711,0.9150444964138381,0.7206684508348407,0.9199572244852351,0.86517592323063,0.7541044235334365,0.9327689809256525,0.8380317985376134,0.7363227519806056,0.7600771778535064,0.8867616570872561,0.9068657914221104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.173399048486765
M116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8493646603757942,,,0.9062645539796272,,,0.7230213391509797,,0.8635576176663525,0.75814684746748,0.7474621224705479,0.8769486717598733,0.8349585314180924,0.7179546223218986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0655668758572
M106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8381030505399238,0.901313022686146,,0.8755422741692584,0.7500099420940709,0.978929768597778,0.7369375432886728,,0.8146766139212813,,0.9204506167072305,0.8671024350585981,0.9626180777914584,0.7299408322686516,0.8372832402018118,0.9539199930470278,0.8102627322975524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.35009586066712
M136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8724120606150965,0.8581983643292123,0.7118857243771652,0.9516918002053464,0.8350741923588134,0.7781777753829672,,0.9602118349177653,0.9089553771726627,,,0.8960451460604436,,0.8096683261603761,0.8499905647119428,,,0.8975663534166837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.72060854919649
M118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8106312234787318,0.9774798718400428,0.9098508745290447,0.9435250315330155,,0.8561148217146821,0.8087432190318485,,0.749418597061753,0.7060079005484408,0.7064113805213903,0.966815472033215,0.8784961483233161,,0.9024973996463754,,,0.798091043113574,0.8059156818533116,0.8004223978664229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.239960892117878
M143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7088208705074173,,0.77396382254264,0.9334532491309554,,0.8560808137453573,0.8101037374048646,,0.9114249769633938,0.9653430569467528,0.8330310022462835,0.7536576482121573,0.7383132098927263,,0.7155564288930368,0.9768448918627282,0.7811893697930128,0.7119517701225484,,,0.828484601671488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.89422574424472
M142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8085665185019365,,0.9311253579993517,0.8206257587592164,,0.8141691045841835,0.7731592976707378,,0.7717034228433852,0.870673960808845,0.7602486635652014,,0.8495506080362214,,0.8540304356836481,0.7223175305885773,0.7917963698190144,0.9012031087613472,0.7281309553005901,,,0.8286083467213976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.452464418975733
M131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9273490353306464,,0.9718984896326012,,0.8967620287626024,0.870526199643309,0.9119659345717842,,0.9482012755394811,0.834058045559934,0.9759936837456074,0.8908045667988915,0.8864910864388027,,0.9042541062357583,,0.7920006271482203,0.7560548423391769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9617374571722
M137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761515343291027,,0.9468039793097494,,0.9016649671121555,0.723441392062292,0.9250334323323075,,0.9600606869515107,,0.899615402406909,0.8348754355142298,0.8169808037951014,,,0.9267390832983377,,,,,0.9550927292172153,,0.9798870149022518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.64045973675826
M130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7302003952978565,,,0.9757575825259256,,,0.970470542118921,,0.8217720002303109,,0.8640359196241171,0.9201975712444541,,0.8391138500285501,0.7948517193383048,0.8624967655121939,0.9046568895131013,0.8747131162792625,0.7524154868772135,,0.8076792650133764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95766604348646
M119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9346089603823604,,0.8081943514333542,0.9481002730767665,0.7645770902964543,0.7960010596405829,0.7471451970939791,,0.712187495818347,0.7308647389767251,,0.8577063137947096,0.7208863892227524,,0.7897558670310936,0.7330813306964008,0.7323099668296671,,0.8783435584437598,,0.7182589181875809,0.7621400510095875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.435719716197037
M113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9166679852799037,,,0.9190206241297894,,,0.9437185111605055,,0.837580140579236,0.8460009085597504,0.7204153515309066,0.7027632310015235,0.8446080727546109,,,0.9525586334967882,,,,,,0.8032062602136671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.07730823842581
M101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8660812570555755,0.946261574615906,0.8758577758108519,0.9343629528726044,,,0.8879367259960886,0.9352575486352055,,0.7327101227085622,0.7889691480672097,0.7093514269803193,0.8152455168443158,,0.784437341645799,0.9769655370267252,,,,0.7658498544210479,0.8000521389116767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.123739870381705
M114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.816398964196652,0.9416347143261172,0.8085736542271624,0.891956126255711,0.8432904985647882,0.8117407480549771,0.8639662306550558,,0.9496733040915002,0.8922077552434884,0.788385781758518,0.7966450233850609,0.9185585140253133,,0.9634670126820665,0.8352582702140712,,,0.7924829511434859,,0.8837256078541418,0.7267360018108984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75498752967567
M141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7081714994062355,0.8847844638305213,0.7198516981586481,0.7335695497944061,0.7665860421905007,,0.8153501188369011,0.7356646367829884,0.8957014175362741,0.8146470101028382,0.7491381275079835,,,0.9255358994793679,,,0.8891768979640369,0.9197776534707975,,0.9292925976743943,0.71563622548404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.947930833531
M147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93277541564899,0.9469581560975169,0.9659975708499964,,0.7398729491079635,0.7310009475487818,0.7865477743047078,0.7972617457894203,0.8116133539715136,0.9455020882483572,0.8444343675564546,0.8479532969670376,0.8460843326538062,,,,,0.7089470911614425,,,,0.8623403656701966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.22993963888896
M146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8880121671613044,0.9094503538209653,0.7082537211458656,,,0.9332440194132972,,0.7441844806734994,0.9222558173615436,0.8357590635458693,0.8231785102713971,,,,,0.7259933390905124,,0.7564778704819195,0.8276479134350471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4943037694395
M102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8978752523434502,0.8684868097806585,,,0.8447064739250107,,0.9692357747300535,,0.728944016259269,0.9337991726992072,0.8209227299784,,,0.9471816480362972,,,0.8607225008229028,0.874908259632186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.15233258647203
M117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7989541501775204,0.7641353798542455,0.7697675270266888,0.7789347222030382,0.8862031244301087,0.9357177669377426,,0.7270669746415482,0.8262746027777584,0.8347923123186798,,0.7622905908016127,0.8253895435081144,0.7012062662675003,0.8634344895316484,,0.9679883408081333,0.7833542257378253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84579341426783
M108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8627763347423014,0.9655056103185385,,0.8015061025382046,0.9487500712665071,,,0.7904752874900924,,0.897393687220831,0.9671263851407897,0.8559065182499834,,0.8133769250688241,,,,0.8591620296043456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.01197457992751
M145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9134092829371294,0.7006193961959768,0.8911764298927624,,,0.8611969623539373,0.924796758754923,0.7937363249338778,0.8478266047501453,0.9579548393182069,0.9416642312539748,0.7319863532648553,0.7666274388569168,,,,,0.803403034118892,,0.727671179843749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65421194607874
M104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8513194297923645,0.8120763660652599,0.8892194324782641,0.8099249419544984,0.8628892471505667,0.9020979980501693,0.8862167645730316,0.7539347382061501,0.8113384168627575,0.9223466563364789,0.9721533604000882,0.9686101966257632,0.9598793357110923,0.8911690366693847,,,0.8600996312374465,,0.7482804667878338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.77649952457404
M124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765824593024155,0.9795338102198484,,0.8235689107994527,0.9093214667599722,,0.7017082980596763,0.8635305028699523,0.740227040539973,0.8103313642007545,0.9282551492575665,,,,,0.7552063442674225,0.9572031364482877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.959504716102437
M110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75488272670831,0.7423127596309174,0.7352810691562015,0.7473058177567264,0.9059465754828164,,0.8832650549657244,0.8382489728971723,0.734439451405423,0.7951922285881015,0.9366330849128719,0.8863591633739425,0.8516143672397181,,0.9701909080148349,0.9500081762540885,0.8893685746290676,0.7276094986399011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.102430284092176
M135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9093677357278415,,,,0.9167686798111159,,,0.7907276168549487,,0.7031486444459636,0.7618049410717445,0.9235837805819229,0.7652077803156909,,,,0.7867213315261548,0.7534003847724644,0.8760891803619595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.47346493329854
M112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854060350037332,0.9079346507768034,0.8009162545239645,,,0.9012865317213397,0.7848096013993755,0.7484797572784363,0.7098106315904846,,0.8466248685143897,,0.7094301010678485,,0.7921575468025396,,,0.714737861062965,,0.9042438001602868,0.8030139883096856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.08530421347622
M109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926806880721327,,0.7539842621299447,0.8734152099581987,0.7010953150991404,0.934588509431743,,0.8506779670890174,0.9306922089396596,0.9544294634012114,0.7669828397899245,0.7307787068040723,,0.9330965770076796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.63649300300577
M138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7720216545203048,0.9563273132053672,0.7435698063631706,,0.9149827127262334,0.889845363855787,,0.7588595902852302,0.96191562248551,0.7255137202125322,0.7111978473338727,0.8950886427992893,,,0.8854385608920549,,,,,,0.7946974188366238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.98603288050671
M125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9046563670915586,,0.7096750473296106,0.9172265398832516,,0.92571940351268,,0.7076988176608547,0.9410143328119961,0.9011711580782396,0.8738137000333643,0.8387177615511096,0.8864198232116252,0.747097080058135,,,,,,0.9198034287955743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.43950619223202
M133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8876045614051529,0.8003185554691319,0.9382133393099089,,0.7849998989499458,0.7619667447156212,,0.9333805244394195,0.8625312305978923,0.7482116309771538,0.8421876863803394,0.9076977334830312,,,,,,,,0.7618432300824811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58908868101479
M100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7903074354114694,0.9538112099519991,0.7640993411620377,0.7842288777738198,0.9547743630970743,0.9573858210497334,,0.9608547562987456,0.9399486789998509,0.9165091211399717,0.7924157474819344,0.8965297942048647,,0.9666848624303466,,,,,,0.7282053319552079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.026854511911043
M132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8217194652060761,0.7408404750604883,,0.9445652334423628,0.9100745904881145,0.8457036351451765,,0.7249391759358682,0.7840364197371705,0.8198014194660495,0.805433971706147,0.8204185599366624,,0.9318552783334195,,,,,0.9666849660460526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.937342499610278
M122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9582265836993912,0.9475701837608927,0.9796896918378833,,0.7168606607135086,0.911653746350606,0.8645059175176093,0.8360901662317847,0.7286804592371395,0.9244258023484313,0.7663761704193939,0.8729588863379097,,,,0.9057159493937434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79580718990971
M139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9674892964825996,0.8880951958889267,,0.7158982708433155,,0.9344115853683043,0.9497589779345172,0.7408703538076687,0.9150834002133693,0.8034764275289656,0.8471367465419789,0.9523021318158591,0.7550879851818042,0.8883123570837741,0.9146974244393643,,,,,0.9200106933886694,0.9747696283878187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.414763056745656
M128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9132378953283886,,0.8687594786743814,,,0.9738946333875441,0.9477986822115296,0.7133377996587099,0.7763444075676658,,0.8700238828447713,,,0.9781453706005364,,,,,0.8075313488667943,,0.9492401314185787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99069917063052
M126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7296101433689554,0.7510234818263548,0.8409246453340028,0.931700264245376,0.852477741650707,0.834965767456572,,,0.8019816816912183,,0.8837649517211118,0.9074415928433199,0.8155862719289583,,,,,,0.7663988121684782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.156044762788778
M111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7072090311213781,0.723003601193638,,,0.8525777148425266,,0.7283268623295,0.8032296121644464,,0.7657904248784198,0.7852144804912071,,,,,,,,0.7983986586102556,,0.8072906303084613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.715932600405
M123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7623552959669383,0.8376019542653064,0.8046176900202897,0.8865768374174715,0.7918619826255082,,0.8745116734171028,0.7734638946200927,0.8652041125742889,0.8310957873151624,0.9399345878691161,,,0.727732317893422,0.9129073753177017,,,,0.926699669721796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.34611700040053
M120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8807225525242979,0.9257631956685404,0.9083485353763006,,0.9140455627170103,,0.7569575508821497,,0.7153989007702062,0.9424010441931963,0.9381882736143954,,0.7015084784707541,,,0.8563919152336038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.37196041024613
M121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8445820583113945,0.81281722023016,0.7152327075635846,0.7961529961701007,0.9636172909243711,0.8133388410729088,0.8440745333874978,0.9136199141256663,,0.8239386499807679,0.7995047089490667,,,,,,,,0.9123709867803976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.05709129945949
M129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915421130982727,0.7126840257946664,0.7443425572257679,,0.8178989478006721,,0.9331420742548462,0.7128169206559597,,,0.8368118160839206,0.890637782135495,,,0.9533100431629943,,,,0.7962076302137214,0.8258451472922805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.22695335229499
M148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9176632161726805,0.8601717008321869,,0.874225208202269,0.7508362583074364,,,,0.7301647871311459,0.7345103732721097,0.7728482643840613,,0.8372285570481447,0.7570413647049596,,,,0.7135867762407426,0.9592914566273343,,0.9223350040388553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.50315149074713
