,T0,T9,T12,T13,T14,T16,T17,T22,T24,T3,T8,T18,T20,T2,T19,T21,T23,T1,T6,T10,T15,T5,T11,T4,T7,T25,T27,T28,T29,T30,T33,T34,T35,T36,T40,T41,T42,T44,T46,T37,T38,T45,T47,T48,T31,T39,T32,T43,T26,T49,T50,T51,T55,T56,T59,T63,T69,T70,T73,T74,T54,T57,T62,T66,T71,T72,T65,T68,T52,T67,T53,T60,T58,T61,T64,T75,T81,T82,T87,T92,T93,T94,T95,T96,T98,T76,T78,T80,T85,T90,T91,T99,T97,T79,T77,T84,T88,T86,T83,T89,T100,T104,T105,T106,T111,T116,T117,T121,T124,T101,T108,T109,T119,T120,T123,T103,T113,T114,T107,T115,T122,T118,T102,T112,T110,T125,T129,T130,T131,T132,T135,T139,T140,T143,T148,T149,T126,T127,T137,T138,T141,T144,T145,T147,T136,T134,T146,T128,T133,T142,T150,T151,T154,T156,T157,T159,T162,T164,T165,T166,T170,T171,T172,T153,T158,T163,T174,T155,T160,T173,T161,T167,T152,T168,T169,T175,T177,T178,T179,T180,T181,T182,T185,T186,T189,T196,T198,T176,T190,T191,T193,T199,T184,T192,T195,T197,T183,T188,T187,T194,cost
M1524,,,,,,,,,,,,,,,,,,,,,,,,,,0.9657630069352311,0.9427496904921527,0.7433454296742352,,,0.8941521937626912,0.8634085492537789,0.73034944577432,0.8461743548401447,0.9636314511194444,0.7753791571140404,0.7578655025211917,0.9487745571344914,0.956475257576116,0.7112367346477096,0.8276886731579277,,,,0.9012312923842196,,,0.8118714628088741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.503248914511744
M1037,,,,,,,,,,,,,,,,,,,,,,,,,,0.7966040244372539,0.903894913269152,0.7141712814177348,,0.7717249287737562,0.8839391533806974,0.8246474375816476,0.9078194446954602,0.7985377017410639,0.7067742639479833,0.9519578228427136,,,0.9443081493821717,,,0.7388378709346629,,0.7093341330309237,0.7723287782883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.671972144912445
M1075,,,,,,,,,,,,,,,,,,,,,,,,,,0.8691580453574983,,0.7808889744236492,0.8207045269629469,0.7049061986103711,0.7787057324405119,0.7591551448750306,,0.898088056744236,0.8949204930197583,0.9159391494085807,0.7156058857819658,0.7291853426725302,0.8539745726186279,0.793945023112093,,0.7738471781414982,,0.7127059232733187,0.947771623316949,0.8244748850734372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.587866746738342
M1367,,,,,,,,,,,,,,,,,,,,,,,,,,0.8930738552407824,,0.8354206630067311,0.8395713392180125,,0.8439490157992431,,0.9335572429005409,,0.7253306048456521,0.8199047467886986,0.8786371416547657,0.9607380794140785,0.8614011528047727,,0.8026027573463658,,,0.7287926660426777,0.7931956327101778,,,,0.845762999507169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.761983908634804
M901,,,,,,,,,,,,,,,,,,,,,,,,,,0.8485057182801066,,0.9617111284804457,0.7019067297817106,,0.7216440781076606,0.8098037309717242,0.8191668539499118,,0.8834878695755045,0.795665596538208,0.8162345037864025,,0.9091513090318655,0.8686295958374177,,0.8777031891826604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.75849409769276
M1246,,,,,,,,,,,,,,,,,,,,,,,,,,0.8212159605509612,,0.7585570513967119,,,0.7988686718542338,0.7766747045544897,0.8873908362512134,,0.7809039470095597,0.7426689042968266,,0.9751127786953582,0.8315077785408259,0.9679487768953324,,,0.8176319859735637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.74165343855793
M1546,,,,,,,,,,,,,,,,,,,,,,,,,,0.781461800401566,,0.7296574189729389,0.9525382475527335,0.8615982119583211,0.8084408042280308,0.8395934557120719,0.8831465504478764,,0.7647057555918078,0.9746856087132626,0.9690291566757311,0.736466668068895,0.9139780543486538,,,,,,,,,0.8203784610501423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.95289112173707
M842,,,,,,,,,,,,,,,,,,,,,,,,,,0.7239126622918552,0.9460678903515322,0.7050052057115925,0.8546101659381067,0.8584493336046535,0.7194661083492848,0.8626103768192435,0.7539735969155617,0.7997538929541388,0.8109707523026908,0.9665254465501982,0.8471462619258286,0.7167642473810587,,0.8508019405823432,0.8817613244847434,,,0.8923280153835131,0.8313697940354806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.43082413995673
M1064,,,,,,,,,,,,,,,,,,,,,,,,,,0.828043990443493,,0.8752577552762858,0.8342779546382673,0.9743557650402301,0.713755544458635,0.8865405467386761,0.7164265743122489,0.958665975887032,0.8449989269226712,0.7564494085936609,,0.7534043684912795,0.7700403078330641,0.959445018072792,,,,,0.9272862583428394,0.7748626263016223,,,0.9171818003963541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.46150637800748
M1266,,,,,,,,,,,,,,,,,,,,,,,,,,0.788930886045515,,0.8513785274507355,0.754848211895425,,0.8937253507493061,0.7744479215187132,0.7817229785965455,0.783477448993407,0.8979433201726981,0.7055581103325586,0.9678611282529118,,0.7361938945025752,0.8750356632870341,0.8094798942743765,,0.9303635213015438,0.7219825842330861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.610923659033254
M1320,,,,,,,,,,,,,,,,,,,,,,,,,,0.9009167582402066,0.8559504922621197,0.9198984957308614,0.9029873468462426,0.8721007116520654,0.8513847902448294,0.8213698387108699,0.9400679463261381,0.9635603470974418,0.759558280992482,0.7656257054978494,0.8723718241409809,,0.8625105109970352,,0.8987481923985094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.30997556940419
M1409,,,,,,,,,,,,,,,,,,,,,,,,,,0.9413521340569451,,0.9616771281786582,0.8061411370711357,0.9556026212564268,0.9095151959099876,0.7976915555777099,,0.8104220481523297,0.9428054810014336,,0.8199595452159031,0.8135225017727499,0.7294097328985173,,0.768848230713121,,,0.9604112104292744,,0.865582398162521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.11098510850061
M1268,,,,,,,,,,,,,,,,,,,,,,,,,,0.8438252782045115,,0.8240002538004542,,0.8346885383361208,0.7308219405219061,0.9282596462493492,,0.8893493391889185,0.9589973822852906,0.7109298736987872,0.780919628418133,0.9021549491587146,,0.7208825280997793,0.7304980901419494,0.8956191751756478,,0.8365523854467101,,,0.8322173455211234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.53055790599764
M1431,,,,,,,,,,,,,,,,,,,,,,,,,,0.9404531668000099,,,0.9067308861113286,0.7929864255983572,0.8665654775023406,,0.7314815732566882,0.8448911063803094,0.7763000771687889,0.9159091711581705,0.8668805199658863,0.7435038300133794,,0.7838840517737772,0.8499073623042158,,,,0.9499443741483852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.17709387558679
M1031,,,,,,,,,,,,,,,,,,,,,,,,,,0.7229160939630367,,0.7795237889572165,0.7841433826437397,,0.8898597106552244,0.9280039418087465,0.9190604709140663,0.7630672911629461,0.8505410239866755,0.8185514070630098,,0.7918847659395424,0.8519768548800911,,,0.7896380700566605,0.8337394073738179,,0.810027015818477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68034917012206
M1593,,,,,,,,,,,,,,,,,,,,,,,,,,0.9618813806762887,,0.7124980546632815,0.7980434695133765,0.9758214546602646,0.7657827221532196,0.8176207537594212,0.8370970931649198,,0.7252093641528785,0.8851167964499495,0.9290276191557583,0.7516880582374108,0.9565423458726575,,,,0.8734739044406952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.29314954478572
M827,,,,,,,,,,,,,,,,,,,,,,,,,,0.8196868908734765,,0.917736018240056,,,0.9042449907672471,0.8994718383407231,0.8808213555135965,,0.7855618179322532,0.8341003160872994,0.9565829602723566,0.8320234413237491,0.7861776681506286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.625890646181155
M1444,,,,,,,,,,,,,,,,,,,,,,,,,,0.7761803489119641,,0.8404893120802785,,0.8072839796941773,0.7863256475060337,,0.8497135517398333,0.7674042179020646,0.7635584954095286,0.7896365447421564,0.9023668503363518,0.7013269309267864,0.7944062163365887,,0.7983822246786692,0.731631973660835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.620661846935484
M1044,,,,,,,,,,,,,,,,,,,,,,,,,,0.9702612948539759,,0.7922308013881585,,,0.7433444232444397,0.8132040321701044,0.9120374057043684,0.8112065624116771,0.8376094357921516,0.9558775312569711,0.7607300071578457,0.8747040541290403,0.7145722519692601,,0.7901898145717487,,,0.7823972522906061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.64326168757737
M1228,,,,,,,,,,,,,,,,,,,,,,,,,,0.8819668075267807,,0.8445246525941981,,0.7006581656111156,,,0.8119698833962592,0.8759385640794285,0.940963946241969,0.9572086972406446,0.7516513600893853,,0.9112620447620814,0.9549744349337652,0.8437378246957971,0.7249301777401203,,,0.7912601692810929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.54092727029348
M1374,,,,,,,,,,,,,,,,,,,,,,,,,,0.8951472570135186,0.7283159808369963,0.7473309331910865,0.9439732070002688,,0.9426657864627613,0.8425262174793449,0.8168042345207354,0.8112089274476412,0.9257616460215061,0.797951305386022,0.933853824022046,0.9065864253267607,0.7792784570235567,,0.7292122794960734,,,0.8383186687565792,0.8883793391751997,,0.7932650658593884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.73067726832029
M816,,,,,,,,,,,,,,,,,,,,,,,,,,0.762854501283521,,0.7040818692045916,0.7028202089511548,,0.8854062512508786,0.9561427610245622,0.9696122882994643,0.8143579345086873,0.7199347098108355,0.9103175336508762,0.7009550404733244,,0.8051063303205196,,,,,0.8148293899189438,0.9734565030597608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.75536577247212
M1578,,,,,,,,,,,,,,,,,,,,,,,,,,0.7393079389265462,,0.8371723178373802,0.8889076354054436,,0.7715706207120275,0.891412458962032,0.8004400569617688,0.7009756250680962,0.7197591357299556,,0.8218079566728876,0.7184904424840453,0.7921753050765066,0.8536884908704034,0.9665061643340468,0.7312220264510266,,0.773844138786757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.50020135609821
M1026,,,,,,,,,,,,,,,,,,,,,,,,,,0.8041998468478238,,0.8272261120129252,,0.9095517462243189,0.73870540864581,0.9498957061419306,0.9237670136928005,0.934621866966673,0.878265316686081,0.8819285173444614,,,0.912519455420299,,0.9149752976237706,,,,0.901366637041897,,,0.8654002299802654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.119073866321439
M1214,,,,,,,,,,,,,,,,,,,,,,,,,,0.7114793148210065,0.7041405029063844,0.7064186980764945,,,0.9459858415159788,0.7469066950245788,0.8120989818644242,0.7626337818237904,0.8592741731454777,0.9666227484590677,0.791225623796986,,0.7690545680093048,0.9236865573101042,0.8392394233520375,,,0.7358485194494113,0.8334838898258758,,,0.7601893403954956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61003590253906
M1147,,,,,,,,,,,,,,,,,,,,,,,,,,0.8725649716444339,0.9639418360557652,0.908070692860144,0.7633669674049361,,0.8404592501341488,0.9380645552330283,0.7893285023673917,0.837343607060341,0.9158228535355211,0.8535963943325912,0.8610354314902083,,0.955374967976363,0.8624959412145234,0.918415381293805,0.8555992975884454,,,0.8260555898115419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.10415064543874
M1002,,,,,,,,,,,,,,,,,,,,,,,,,,0.8307283353452695,,0.7684442012706321,0.878021342243959,0.7402944430386162,0.7144165470335264,0.7490240682440528,0.9350509609545002,0.7211516561964897,0.9184409969111987,0.8026350047028443,,0.7770100754767083,0.8516784620492388,0.8401965833048383,,,,,0.7205300939824013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.627185856702537
M1305,,,,,,,,,,,,,,,,,,,,,,,,,,0.8569204366124913,,0.7328975320773639,0.8050250788996544,0.728710109708423,0.7599908149160136,0.7866549693118937,0.883605213464732,,0.8197388625326832,0.7251881167966598,0.7658966889725141,0.7826206630578041,0.9617046991073673,,0.8662976585238521,0.7816703751566239,,,0.9543661377567432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.29509798225104
M1010,,,,,,,,,,,,,,,,,,,,,,,,,,0.9433118840957007,,0.8939894006751801,0.7192042629839186,,0.8794990500978449,0.8161373657857748,0.8521149228777601,,0.7040922394387611,0.7388046212783229,,0.7308060080493191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.063191983949075
M1019,,,,,,,,,,,,,,,,,,,,,,,,,,0.86827842624291,0.8447195960753029,0.9162079441715965,0.8616918330272407,,0.8924893084603008,0.8439978964866403,0.8484076636354976,0.8313136575141714,0.8217559541146646,0.8727276005987402,0.7077587502030379,0.7393107685712805,0.751751803024143,0.7209396785443569,0.7108602304852683,,0.7834107410116616,,0.9285988518890407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58004873057749
M845,,,,,,,,,,,,,,,,,,,,,,,,,,0.8323587473306201,,0.8431591551058223,0.7862848824043397,,,0.8793960010267929,,0.7124106775972219,0.7217797313517089,,,0.7483022877151644,0.7394713416281589,,0.8553535571512291,,,0.9723706627741749,0.9105184407556653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.40204990792775
M1124,,,,,,,,,,,,,,,,,,,,,,,,,,0.9732313942408194,,0.8502359758978739,,,0.8076671667431563,0.7472436744605047,0.7667815284752004,0.9233224085618531,0.737303173793319,0.8586344968919406,,0.8937025319795245,,,0.9192957392229815,0.8224645582853697,,,0.8257354296208957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.73069464049378
M1595,,,,,,,,,,,,,,,,,,,,,,,,,,0.7205649347225485,,0.8376150367203332,,,0.9166165555920901,0.9121974256500376,0.7118550726895136,0.7871595287623481,0.7392994489947899,0.9686228700809528,,0.9093520491709948,0.9602908506692279,,0.7772692541389148,0.9684948657687275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94436290227672
M817,,,,,,,,,,,,,,,,,,,,,,,,,,0.931470445678884,0.8922566403376326,0.978648075018827,0.9455301367439887,0.8653415141414262,0.7679580372106771,0.8244944192539775,0.9542260499882704,0.8175457363941648,0.7779538558118657,0.9179992833218976,0.9778719823779747,0.8969470547443654,0.8113596021282254,0.9420167185595657,,0.8676538146847961,,,,,,,,0.7914204690751896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5686664552355
M1330,,,,,,,,,,,,,,,,,,,,,,,,,,0.7132819963132772,0.7914459727460581,0.9225337934304964,,0.7549508780533978,0.9353686360655101,,0.9020505042370116,0.889897694037183,0.9258827698733452,0.8889668264365144,0.9431930985442921,,0.9788179749929216,,,0.9548900898253813,,,0.9786865844597419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.516177946110815
M1419,,,,,,,,,,,,,,,,,,,,,,,,,,0.9150036008499269,,0.7715184083148031,0.7811220591102008,0.9195389579504617,0.793368550118817,0.8490879643362576,0.7006052169163411,0.914759205716889,0.9507128129323723,0.9051539411916572,0.9535714993916722,0.9691898432557006,0.880120830951125,0.7275561255580976,0.760549330833285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.60418874530609
M1440,,,,,,,,,,,,,,,,,,,,,,,,,,0.9696470927960835,,0.7643839574436762,0.7277062589006744,,0.8029543526174987,0.8760891117171531,0.9467053035369507,0.7196648497381429,0.9018862599612044,0.7356282880433886,,0.7908939288974625,,0.7051988677980388,0.8369952335786157,0.8700994682578449,0.7349342216586876,,0.942975589201927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.61472278947448
M1033,,,,,,,,,,,,,,,,,,,,,,,,,,0.8371586300601823,,0.9289856006205579,0.7430229651052519,,0.7991006581050253,0.8598944345161079,0.927275939949411,0.9268602972895622,0.9679807237079363,0.9240068293612866,0.9616637498864612,0.7753431429826102,0.8617632872227629,0.9678406800611298,0.8366590373242239,,,,0.8933491802462448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99363995481828
M1376,,,,,,,,,,,,,,,,,,,,,,,,,,0.7282976152418663,,0.7811385966728122,,0.8559642845318894,0.8903535906520633,0.8145740527839714,,0.8869403833016742,0.8602133205563147,0.8748870730573383,0.752357310768501,0.7515830302479816,0.8958342338534534,,,0.7904568616403537,,,,,,0.7316197273934981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.485287343961716
M1186,,,,,,,,,,,,,,,,,,,,,,,,,,0.8022816453215826,,0.923637555197499,0.7025597863556676,,0.8291440109213242,0.9624285719190867,0.7093004800295841,,0.8526595409839226,0.8512260516646943,,0.8331700887821167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.04891364965978
M1205,,,,,,,,,,,,,,,,,,,,,,,,,,0.7137351603867012,,0.7997183584242814,,0.9420941144542985,0.8004828591065012,0.8443876231800485,0.8902959971377375,,0.8833737006111937,0.8725058776248705,0.9541303359879743,0.7529431262124787,,0.9431657873536804,,0.8971853100663751,,,0.7212803265959493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.940384120988558
